날짜,시간,강수량,강수형태,기온,습도,하늘상태
29,2100,0,0,15.8,73,2
29,2200,0,0,16.5,71,4
29,2300,0,0,17.5,68,3
30,0,0,0,19.5,65,3
30,100,0,0,20.6,62,3
30,200,0,0,21.200001,62,3
30,300,0,0,22.4,59,3
30,400,0,0,23.299999,57,4
30,500,0,0,23.6,56,4
30,600,0,0,23.9,57,3
30,700,0,0,23.5,59,2
30,800,0,0,22.6,66,1
30,900,0,0,21.700001,70,1
30,1000,0,0,21,75,1
30,1100,0,0,20.299999,79,1
30,1200,0,0,19.799999,81,1
30,1300,0,0,19.1,84,1
30,1400,0,0,18.700001,86,4
30,1500,0,0,18.4,86,4
30,1600,0,0,18.200001,86,4
30,1700,0,0,18,85,4
30,1800,0,0,17.700001,85,4
30,1900,0,0,17.5,85,4
30,2000,0,0,17.6,77,4
30,2100,0,0,17.6,75,4
30,2200,0,0,18.1,72,4
30,2300,0,0,19.9,65,4
 Start : 20171001 ,,,,,,
1,0,0,0,20.1,63,4
1,100,0,0,20.1,63,4
1,200,0,0,20,65,4
1,300,0.1,1,18.299999,69,4
1,400,0.1,1,17.9,75,4
1,500,0.6,1,17.799999,77,4
1,600,0.4,1,17.700001,76,4
1,700,0.2,1,17.799999,72,4
1,800,0.1,1,17.799999,66,4
1,900,0,0,17.799999,67,4
1,1000,0.2,1,16.299999,73,4
1,1100,0.5,1,15.7,77,4
1,1200,0.3,1,15.6,80,4
1,1300,1.3,1,15.7,82,4
1,1400,1.2,1,16,83,4
1,1500,0.9,1,15.8,85,4
1,1600,0.7,1,15.8,85,4
1,1700,0.1,1,15.5,86,4
1,1800,0,0,16.1,85,4
1,1900,0,0,16.700001,85,4
1,2000,0,0,16.6,86,3
1,2100,0,0,17,85,3
1,2200,0,0,18.4,80,3
1,2300,0,0,20.5,75,1
2,0,0,0,22.1,66,1
2,100,0,0,23.4,56,1
2,200,0,0,24.4,50,1
2,300,0,0,25.4,46,1
2,400,0,0,26.1,43,1
2,500,0,0,26.5,43,1
2,600,0,0,26.5,44,1
2,700,0,0,25.700001,49,1
2,800,0,0,24.200001,53,1
2,900,0,0,23,60,1
2,1000,0,0,22.299999,64,1
2,1100,0,0,22.200001,66,1
2,1200,0,0,21.1,69,1
2,1300,0,0,19.9,75,1
2,1400,0,0,19.200001,75,1
2,1500,0,0,18.5,69,1
2,1600,0,0,17.6,64,1
2,1700,0,0,16.6,65,1
2,1800,0,0,15.9,63,1
2,1900,0,0,15.2,63,2
2,2000,0,0,15,61,1
2,2100,0,0,14.9,62,1
2,2200,0,0,16.200001,58,1
2,2300,0,0,17.5,59,2
3,0,0,0,18.6,60,1
3,100,0,0,18.9,63,4
3,200,0,0,19.700001,61,4
3,300,0,0,20.299999,60,4
3,400,0,0,21.200001,58,4
3,500,0,0,21,58,4
3,600,0,0,20.5,59,4
3,700,0,0,20,58,4
3,800,0,0,19.1,57,4
3,900,0,0,18.1,55,4
3,1000,0,0,17.5,55,4
3,1100,0,0,16.9,55,4
3,1200,0,0,16.1,54,4
3,1300,0,0,15.3,52,3
3,1400,0,0,14.5,56,1
3,1500,0,0,14,56,1
3,1600,0,0,13.7,56,1
3,1700,0,0,13.5,58,2
3,1800,0,0,12.7,61,3
3,1900,0,0,12.1,64,3
3,2000,0,0,11.8,67,3
3,2100,0,0,11.8,67,2
3,2200,0,0,13.6,61,1
3,2300,0,0,15.5,57,2
4,0,0,0,17.299999,54,1
4,100,0,0,18.6,52,3
4,200,0,0,20,49,3
4,300,0,0,20.700001,46,3
4,400,0,0,21.6,43,3
4,500,0,0,21.6,41,4
4,600,0,0,21.1,41,3
4,700,0,0,19.799999,44,4
4,800,0,0,18.299999,47,4
4,900,0,0,17.5,53,4
4,1000,0,0,17.200001,58,4
4,1100,0,0,16.6,63,4
4,1200,0,0,16.200001,65,3
4,1300,0,0,16,69,3
4,1400,0,0,15.9,75,3
4,1500,0,0,15.4,77,3
4,1600,0,0,15,78,3
4,1700,0,0,14.6,79,3
4,1800,0,0,14.3,79,3
4,1900,0,0,13.9,79,2
4,2000,0,0,13.7,78,2
4,2100,0,0,14.1,74,2
4,2200,0,0,15.8,68,1
4,2300,0,0,17.700001,61,1
5,0,0,0,19.200001,57,3
5,100,0,0,20.299999,55,3
5,200,0,0,21.200001,52,4
5,300,0,0,21.6,52,4
5,400,0,0,21.6,52,4
5,500,0,0,21.4,52,4
5,600,0,0,21.1,54,4
5,700,0,0,20.5,57,4
5,800,0,0,19.4,63,4
5,900,0,0,19.1,65,4
5,1000,0,0,18.6,68,4
5,1100,0,0,18.299999,69,4
5,1200,0,0,18,69,4
5,1300,0,0,17.5,70,4
5,1400,0,0,17.200001,70,4
5,1500,0,0,17.299999,69,4
5,1600,0,0,17.1,71,4
5,1700,0,0,17.1,73,4
5,1800,0,0,16.299999,73,3
5,1900,0,0,15.8,74,4
5,2000,0,0,16.4,75,4
5,2100,0,0,16.700001,74,3
5,2200,0,0,18.200001,70,1
5,2300,0,0,19.6,65,1
6,0,0,0,20.6,60,1
6,100,0,0,21.1,59,1
6,200,0,0,20.5,61,3
6,300,0,0,18.799999,69,4
6,400,0,0,18.5,75,4
6,500,0,0,18.700001,77,4
6,600,0,0,18.5,76,4
6,700,0,0,18.299999,76,4
6,800,0,0,18.700001,71,4
6,900,0,0,18.200001,75,4
6,1000,0.1,1,17.9,79,4
6,1100,0.1,1,17.4,83,3
6,1200,0.3,1,16.9,86,4
6,1300,0.4,1,16.9,87,3
6,1400,0,0,17,88,3
6,1500,0,0,17.1,87,2
6,1600,0,0,17,86,2
6,1700,0,0,16.799999,86,1
6,1800,0,0,17,88,1
6,1900,0,0,17.1,89,1
6,2000,0,0,17.200001,89,1
6,2100,0,0,17.200001,87,3
6,2200,0,0,17.700001,85,2
6,2300,0,0,18.700001,80,4
7,0,0,0,20.6,71,4
7,100,0,0,22.200001,64,2
7,200,0,0,23.6,58,1
7,300,0,0,24.5,55,2
7,400,0,0,25.1,53,4
7,500,0,0,25.1,53,3
7,600,0,0,25.1,54,3
7,700,0,0,24.700001,57,3
7,800,0,0,24.200001,61,4
7,900,0,0,23.1,66,4
7,1000,0,0,22.299999,70,4
7,1100,0,0,21.9,73,4
7,1200,0,0,21.799999,75,4
7,1300,0,0,21.799999,75,4
7,1400,0,0,21.799999,78,4
7,1500,0,0,21.200001,79,4
7,1600,0,0,20.799999,80,4
7,1700,0,0,20.4,81,4
7,1800,0,0,19.9,82,4
7,1900,0,0,19.799999,84,4
7,2000,0,0,19.5,84,4
7,2100,0,0,19.5,84,2
7,2200,0,0,21,81,2
7,2300,0,0,22.4,76,1
8,0,0,0,23.6,70,1
8,100,0,0,24.700001,63,4
8,200,0,0,24.9,60,3
8,300,0,0,25.4,59,3
8,400,0,0,25.5,57,3
8,500,0,0,25.1,58,4
8,600,0,0,24.700001,61,3
8,700,0,0,23.700001,64,4
8,800,0,0,23.1,69,2
8,900,0,0,22.299999,74,3
8,1000,0,0,22.1,77,2
8,1100,0,0,21.5,82,1
8,1200,0,0,21,84,1
8,1300,0,0,20.799999,85,1
8,1400,0,0,20.6,87,3
8,1500,0,0,20.200001,88,3
8,1600,0,0,20.1,88,4
8,1700,0,0,20.299999,87,4
8,1800,0,0,20.1,86,4
8,1900,0,0,19.9,86,4
8,2000,0,0,20,86,4
8,2100,0,0,19.700001,86,4
8,2200,0,0,20.4,83,3
8,2300,0,0,21.200001,79,4
9,0,0,0,22.4,72,3
9,100,0,0,23.6,64,3
9,200,0,0,24.1,59,4
9,300,0,0,24.4,58,4
9,400,0,0,24.9,56,4
9,500,0,0,25.700001,53,4
9,600,0,0,25.4,54,4
9,700,0,0,24.6,58,2
9,800,0,0,22.700001,65,2
9,900,0,0,22,72,2
9,1000,0,0,21.6,77,3
9,1100,0,0,21.6,78,3
9,1200,0,0,20.700001,83,3
9,1300,0,0,19.799999,88,3
9,1400,0,0,19.1,92,2
9,1500,0,0,18.9,92,2
9,1600,0,0,18.700001,92,2
9,1700,0,0,18.700001,92,4
9,1800,0,0,18.200001,93,2
9,1900,0,0,18.200001,93,4
9,2000,0,0,18.9,91,3
9,2100,0,0,19.200001,89,4
9,2200,0,0,20.200001,85,4
9,2300,0,0,21.1,80,4
10,0,0,0,22.299999,77,4
10,100,0,0,22.700001,75,4
10,200,0,1,23,74,4
10,300,0,0,23.799999,69,4
10,400,0,0,23.9,67,4
10,500,0,0,23.700001,67,4
10,600,0,0,23.299999,70,4
10,700,0,0,22,77,4
10,800,0,0,21.6,75,4
10,900,0,0,21.6,78,4
10,1000,0,0,21.700001,81,4
10,1100,0.1,1,21.799999,85,4
10,1200,0.1,1,21.700001,87,4
10,1300,0.2,1,21.6,89,4
10,1400,0.4,1,21.700001,89,4
10,1500,0.9,1,21.1,90,4
10,1600,3.7,1,19.799999,90,4
10,1700,1.7,1,18.299999,90,4
10,1800,1.3,1,16.299999,91,4
10,1900,5.6,1,15.6,92,4
10,2000,1.5,1,15.5,93,4
10,2100,1.3,1,15.3,92,4
10,2200,2,1,15.3,91,4
10,2300,1.9,1,15.3,87,4
11,0,0.4,1,15,86,4
11,100,0,0,15.8,83,4
11,200,0,0,16.5,78,4
11,300,0,0,16.9,74,4
11,400,0,0,17.1,71,4
11,500,0,0,16.799999,69,4
11,600,0,0,17,65,4
11,700,0,0,16.1,63,4
11,800,0,0,15.2,60,3
11,900,0,0,14.8,61,4
11,1000,0,0,14.4,61,4
11,1100,0,0,14.1,60,4
11,1200,0,0,13.5,62,4
11,1300,0,0,12.9,63,4
11,1400,0,0,12.5,64,4
11,1500,0,0,12.2,64,4
11,1600,0,0,11.9,65,4
11,1700,0,0,11.6,66,4
11,1800,0,0,11.4,67,4
11,1900,0,0,11.4,67,4
11,2000,0,0,11.7,69,4
11,2100,0,0,11.6,68,4
11,2200,0,0,11.8,66,4
11,2300,0,0,12.2,65,4
12,0,0,0,12.6,64,4
12,100,0,0,12.9,64,4
12,200,0,0,13.1,65,4
12,300,0,0,13.6,63,4
12,400,0,0,14.3,60,4
12,500,0,0,14,59,4
12,600,0,0,13.8,59,4
12,700,0,0,13.5,60,4
12,800,0,0,12.4,64,4
12,900,0,0,11.8,65,1
12,1000,0,0,11.4,65,1
12,1100,0,0,11.1,66,1
12,1200,0,0,10.8,70,1
12,1300,0,0,10.6,72,1
12,1400,0,0,10.3,74,1
12,1500,0,0,9.7,76,1
12,1600,0,0,9.4,76,1
12,1700,0,0,9,77,1
12,1800,0,0,8.6,77,1
12,1900,0,0,8.2,78,1
12,2000,0,0,7.6,78,1
12,2100,0,0,7.6,76,1
12,2200,0,0,9,72,1
12,2300,0,0,10.6,65,1
13,0,0,0,12.6,56,1
13,100,0,0,14.6,48,1
13,200,0,0,15.5,41,1
13,300,0,0,16.299999,40,3
13,400,0,0,17.4,38,3
13,500,0,0,16.9,39,4
13,600,0,0,17.5,41,3
13,700,0,0,16.799999,45,4
13,800,0,0,15.7,50,4
13,900,0,0,15.3,57,4
13,1000,0,0,15,64,4
13,1100,0,0,14.5,70,4
13,1200,0,0,14.1,69,4
13,1300,0,0,13.4,69,4
13,1400,0,0,12.5,70,4
13,1500,0,0,11.7,72,1
13,1600,0,0,11.2,73,1
13,1700,0,0,10.5,75,1
13,1800,0,0,10.1,78,1
13,1900,0,0,9.6,81,1
13,2000,0,0,10.2,80,1
13,2100,0,0,9.9,79,1
13,2200,0,0,11.2,74,1
13,2300,0,0,12.7,66,1
14,0,0,0,14.8,52,1
14,100,0,0,16,41,2
14,200,0,0,17.4,31,1
14,300,0,0,18.299999,30,1
14,400,0,0,18.6,29,2
14,500,0,0,18.6,30,3
14,600,0,0,18.1,29,3
14,700,0,0,17.200001,29,3
14,800,0,0,16.1,34,3
14,900,0,0,15.5,37,4
14,1000,0,0,15.1,39,4
14,1100,0,0,14.5,41,4
14,1200,0,0,14.3,42,4
14,1300,0,0,14.1,43,4
14,1400,0,0,13.5,46,4
14,1500,0,0,12.9,49,4
14,1600,0,0,12.4,50,4
14,1700,0,0,11.4,54,2
14,1800,0,0,10.9,57,3
14,1900,0,0,10.5,61,1
14,2000,0,0,10,64,1
14,2100,0,0,10.2,63,2
14,2200,0,0,11.7,58,4
14,2300,0,0,13.1,52,3
15,0,0,0,15.3,46,2
15,100,0,0,17.200001,43,1
15,200,0,0,18.700001,39,2
15,300,0,0,19.799999,37,1
15,400,0,0,20,36,2
15,500,0,0,20.200001,35,1
15,600,0,0,19.9,37,1
15,700,0,0,18.799999,42,3
15,800,0,0,17.200001,47,3
15,900,0,0,16.6,53,3
15,1000,0,0,16.1,58,4
15,1100,0,0,16,61,4
15,1200,0,0,15.4,64,4
15,1300,0,0,15.2,67,4
15,1400,0,0,14.8,70,4
15,1500,0,0,14.6,72,4
15,1600,0,0,14.4,74,4
15,1700,0,0,14.2,76,4
15,1800,0,0,14.2,76,4
15,1900,0,0,14.2,76,4
15,2000,0,0,13.7,79,4
15,2100,0,0,13.8,77,4
15,2200,0,0,14.7,74,4
15,2300,0,0,15.7,70,4
16,0,0,0,16.9,65,4
16,100,0,0,17.9,59,4
16,200,0,0,18.700001,54,4
16,300,0,0,19.799999,49,4
16,400,0,0,20.1,48,2
16,500,0,0,20.1,46,2
16,600,0,0,19.799999,46,1
16,700,0,0,18.700001,46,1
16,800,0,0,17.799999,40,4
16,900,0,0,17.1,41,4
16,1000,0,0,16.1,44,4
16,1100,0,0,15.1,47,4
16,1200,0,0,14.7,49,4
16,1300,0,0,14.6,51,4
16,1400,0,0,14.3,56,4
16,1500,0,0,13.8,59,4
16,1600,0,0,12.9,64,4
16,1700,0,0,11.7,68,2
16,1800,0,0,11.2,71,3
16,1900,0,0,10.9,74,1
16,2000,0,0,10.6,72,1
16,2100,0,0,10.6,74,1
16,2200,0,0,12.2,70,1
16,2300,0,0,14.5,65,1
17,0,0,0,16.5,60,1
17,100,0,0,18.299999,55,1
17,200,0,0,19.700001,50,1
17,300,0,0,20.700001,46,1
17,400,0,0,21.200001,42,1
17,500,0,0,21.4,39,1
17,600,0,0,21.200001,42,1
17,700,0,0,19.9,48,1
17,800,0,0,18.1,53,1
17,900,0,0,17.200001,58,1
17,1000,0,0,16.5,63,1
17,1100,0,0,16,68,1
17,1200,0,0,15.2,70,1
17,1300,0,0,14.8,70,2
17,1400,0,0,14.7,73,2
17,1500,0,0,15.3,72,4
17,1600,0,0,15.5,72,4
17,1700,0,0,15.8,71,4
17,1800,0,0,15.6,70,4
17,1900,0,0,15.4,70,4
17,2000,0,0,15.2,68,4
17,2100,0,0,15.3,67,4
17,2200,0,0,15.8,65,4
17,2300,0,0,16.200001,62,4
18,0,0,0,16.4,60,4
18,100,0,0,16.6,57,4
18,200,0,0,16.6,56,4
18,300,0,0,17,56,4
18,400,0.2,1,17.299999,56,4
18,500,0,0,17.4,56,4
18,600,0.2,1,16.799999,62,4
18,700,0,0,16,68,4
18,800,0,0,15.6,67,4
18,900,0,0,15.6,71,4
18,1000,0.2,1,15.6,75,4
18,1100,0,0,15.7,78,4
18,1200,0.2,1,15.2,79,4
18,1300,0.2,1,15,78,4
18,1400,0.1,1,14.7,79,3
18,1500,0,0,14.3,80,3
18,1600,0,0,13.9,80,2
18,1700,0,0,13.4,79,1
18,1800,0,0,13,80,1
18,1900,0,0,12.7,83,1
18,2000,0,0,12.5,83,1
18,2100,0,0,12.2,82,1
18,2200,0,0,13.7,77,1
18,2300,0,0,15.5,70,1
19,0,0,0,17.200001,61,1
19,100,0,0,18.6,53,1
19,200,0,0,19.6,45,1
19,300,0,0,20.200001,43,1
19,400,0,0,20.6,42,2
19,500,0,0,20.200001,43,2
19,600,0,0,20.1,44,3
19,700,0,0,19.4,47,3
19,800,0,0,18.5,52,3
19,900,0,0,17.5,57,3
19,1000,0,0,16.700001,61,4
19,1100,0,0,15.9,66,2
19,1200,0,0,15.4,70,1
19,1300,0,0,15,73,1
19,1400,0,0,14.6,78,1
19,1500,0,0,13.8,80,1
19,1600,0,0,13.2,81,1
19,1700,0,0,12.8,82,1
19,1800,0,0,12.4,84,1
19,1900,0,0,12.1,85,1
19,2000,0,0,12.4,87,1
19,2100,0,0,12.1,84,1
19,2200,0,0,13.3,79,1
19,2300,0,0,15.1,71,1
20,0,0,0,17.299999,62,1
20,100,0,0,19.200001,53,1
20,200,0,0,20.6,43,1
20,300,0,0,21.299999,38,1
20,400,0,0,21.5,36,1
20,500,0,0,21.4,34,1
20,600,0,0,21.200001,37,1
20,700,0,0,19.9,43,1
20,800,0,0,18.299999,51,1
20,900,0,0,17.299999,59,1
20,1000,0,0,16.6,66,1
20,1100,0,0,16.200001,71,1
20,1200,0,0,15.7,73,1
20,1300,0,0,15.2,75,1
20,1400,0,0,14.8,78,1
20,1500,0,0,14.1,81,1
20,1600,0,0,13.6,82,1
20,1700,0,0,13.1,84,1
20,1800,0,0,12.7,84,1
20,1900,0,0,12.5,83,1
20,2000,0,0,12.5,83,1
20,2100,0,0,12.3,82,1
20,2200,0,0,13.4,79,1
20,2300,0,0,15.4,72,1
21,0,0,0,17.5,61,1
21,100,0,0,19.299999,52,1
21,200,0,0,20.5,46,1
21,300,0,0,22,39,1
21,400,0,0,23.200001,36,1
21,500,0,0,23.700001,35,1
21,600,0,0,23.4,37,1
21,700,0,0,22.1,43,1
21,800,0,0,19.6,47,1
21,900,0,0,18.6,51,1
21,1000,0,0,18,54,1
21,1100,0,0,17.6,56,1
21,1200,0,0,16.799999,59,1
21,1300,0,0,16,61,1
21,1400,0,0,15.4,63,1
21,1500,0,0,14.6,66,1
21,1600,0,0,14.3,69,1
21,1700,0,0,13.4,74,1
21,1800,0,0,12.9,72,1
21,1900,0,0,12.5,71,1
21,2000,0,0,12.7,69,1
21,2100,0,0,12.5,66,1
21,2200,0,0,14.6,58,1
21,2300,0,0,16.5,53,2
22,0,0,0,18.9,50,1
22,100,0,0,20.6,47,1
22,200,0,0,21.299999,48,1
22,300,0,0,20.1,53,1
22,400,0,0,20,51,2
22,500,0,0,19.299999,49,3
22,600,0,0,18.6,50,2
22,700,0,0,17.700001,51,2
22,800,0,0,15.9,52,2
22,900,0,0,15.3,56,2
22,1000,0,0,15,59,2
22,1100,0,0,14.5,62,2
22,1200,0,0,13.9,61,1
22,1300,0,0,13.2,60,1
22,1400,0,0,12.1,61,1
22,1500,0,0,11.5,62,1
22,1600,0,0,11.1,62,1
22,1700,0,0,10.8,63,1
22,1800,0,0,10.3,67,1
22,1900,0,0,9.8,70,1
22,2000,0,0,9.6,73,1
22,2100,0,0,9.3,70,1
22,2200,0,0,10.5,64,1
22,2300,0,0,12.2,57,1
23,0,0,0,13.5,51,1
23,100,0,0,14.7,47,1
23,200,0,0,15.2,45,1
23,300,0,0,16.4,43,1
23,400,0,0,16.799999,42,1
23,500,0,0,16.9,41,1
23,600,0,0,17.1,39,1
23,700,0,0,16.200001,41,1
23,800,0,0,14.9,43,1
23,900,0,0,14.2,49,1
23,1000,0,0,13.5,57,1
23,1100,0,0,13.1,64,1
23,1200,0,0,12.4,68,1
23,1300,0,0,11.8,71,1
23,1400,0,0,11.2,73,1
23,1500,0,0,11,74,1
23,1600,0,0,11,73,2
23,1700,0,0,11,73,1
23,1800,0,0,10.7,75,1
23,1900,0,0,10.5,76,3
23,2000,0,0,10.6,78,4
23,2100,0,0,10.7,75,2
23,2200,0,0,11.3,71,4
23,2300,0,0,13,63,3
24,0,0,0,14.4,56,2
24,100,0,0,15.8,50,1
24,200,0,0,16.700001,46,1
24,300,0,0,17.700001,42,2
24,400,0,0,18.200001,38,2
24,500,0,0,18.4,38,2
24,600,0,0,18.200001,39,1
24,700,0,0,17,43,1
24,800,0,0,15.8,44,1
24,900,0,0,14.9,53,1
24,1000,0,0,14.2,63,1
24,1100,0,0,13.6,71,1
24,1200,0,0,13.3,74,1
24,1300,0,0,13,77,1
24,1400,0,0,12.8,82,1
24,1500,0,0,12.2,84,1
24,1600,0,0,11.6,85,1
24,1700,0,0,11,87,1
24,1800,0,0,10.7,89,1
24,1900,0,0,10.5,90,1
24,2000,0,0,9.7,89,1
24,2100,0,0,9.6,86,1
24,2200,0,0,10.8,82,1
24,2300,0,0,12.8,75,1
25,0,0,0,14.8,65,1
25,100,0,0,16.299999,53,1
25,200,0,0,17.5,42,1
25,300,0,0,18.4,36,1
25,400,0,0,18.799999,32,1
25,500,0,0,18.9,31,1
25,600,0,0,18.700001,34,1
25,700,0,0,17.4,42,1
25,800,0,0,15.8,52,4
25,900,0,0,15.2,61,4
25,1000,0,0,14.9,67,4
25,1100,0,0,14.6,72,4
25,1200,0,0,14.1,74,4
25,1300,0,0,13.5,75,4
25,1400,0,0,12.8,77,4
25,1500,0,0,12.6,79,4
25,1600,0,0,12.3,80,4
25,1700,0,0,12.2,82,4
25,1800,0,0,11.4,83,4
25,1900,0,0,11.1,84,4
25,2000,0,0,11.6,80,4
25,2100,0,0,11.7,79,4
25,2200,0,0,12.2,77,4
25,2300,0,0,13.3,71,4
26,0,0,0,14.2,65,4
26,100,0,0,15.3,58,4
26,200,0,0,16.4,51,4
26,300,0,0,16.700001,48,4
26,400,0,0,17.4,47,4
26,500,0,0,17.5,47,4
26,600,0,0,17.700001,49,4
26,700,0,0,16.799999,54,4
26,800,0,0,16.4,52,4
26,900,0,0,16,58,4
26,1000,0,0,15.9,63,4
26,1100,0,0,15.7,68,4
26,1200,0,0,15.4,70,4
26,1300,0,0,15.1,72,4
26,1400,0,0,14.8,75,4
26,1500,0,0,14.6,77,4
26,1600,0,0,14.4,79,4
26,1700,0,0,14.1,80,4
26,1800,0,0,14,81,4
26,1900,0,0,13.9,82,4
26,2000,0,0,12.5,82,2
26,2100,0,0,11.9,83,1
26,2200,0,0,13,80,1
26,2300,0,0,15,73,1
27,0,0,0,16.700001,62,1
27,100,0,0,18,52,1
27,200,0,0,19.299999,42,1
27,300,0,0,20.6,36,1
27,400,0,0,21.5,32,1
27,500,0,0,22,29,1
27,600,0,0,21.6,31,1
27,700,0,0,19.799999,37,1
27,800,0,0,18.4,44,1
27,900,0,0,17.5,48,1
27,1000,0,0,16.6,55,1
27,1100,0,0,15.9,60,1
27,1200,0,0,15.1,64,1
27,1300,0,0,14.5,67,1
27,1400,0,0,13.9,72,1
27,1500,0,0,13.4,73,1
27,1600,0,0,12.9,74,1
27,1700,0,0,12.6,75,1
27,1800,0,0,12.2,76,1
27,1900,0,0,11.8,78,1
27,2000,0,0,11.8,79,1
27,2100,0,0,11.5,79,1
27,2200,0,0,12.9,74,1
27,2300,0,0,15.2,67,1
28,0,0,0,17.4,59,1
28,100,0,0,19.4,51,1
28,200,0,0,20.799999,45,1
28,300,0,0,21.6,40,1
28,400,0,0,22.200001,38,1
28,500,0,0,22.200001,37,1
28,600,0,0,21.9,39,1
28,700,0,0,20.4,44,1
28,800,0,0,19.200001,47,1
28,900,0,0,18.4,52,1
28,1000,0,0,17.799999,56,1
28,1100,0,0,17.4,61,1
28,1200,0,0,16.5,66,1
28,1300,0,0,15.8,69,1
28,1400,0,0,15.2,74,1
28,1500,0,0,14.6,75,1
28,1600,0,0,13.9,77,1
28,1700,0,0,13.2,78,1
28,1800,0,0,12.7,78,1
28,1900,0,0,12.3,77,1
28,2000,0,0,12.5,76,1
28,2100,0,0,12.1,77,1
28,2200,0,0,13.2,73,1
28,2300,0,0,14,71,3
29,0,0,0,14.7,64,1
29,100,0,0,15.7,53,1
29,200,0,0,16.299999,40,1
29,300,0,0,16,38,1
29,400,0,0,15.2,34,1
29,500,0,0,13.8,34,1
29,600,0,0,12.5,34,1
29,700,0,0,10.8,31,1
29,800,0,0,9.4,28,1
29,900,0,0,8.8,30,1
29,1000,0,0,8.4,31,1
29,1100,0,0,8.1,30,1
29,1200,0,0,7.5,29,1
29,1300,0,0,7,29,1
29,1400,0,0,6.5,29,1
29,1500,0,0,6.1,30,1
29,1600,0,0,5.8,33,1
29,1700,0,0,5.4,35,1
29,1800,0,0,4.9,37,1
29,1900,0,0,4.4,40,1
29,2000,0,0,4.1,44,1
29,2100,0,0,3.7,44,1
29,2200,0,0,4.7,40,1
29,2300,0,0,6.2,35,1
30,0,0,0,7.5,31,1
30,100,0,0,9.1,27,1
30,200,0,0,10.2,24,1
30,300,0,0,10.9,23,1
30,400,0,0,11.3,22,1
30,500,0,0,11.3,21,1
30,600,0,0,11.6,22,1
30,700,0,0,11,26,1
30,800,0,0,10.4,29,1
30,900,0,0,9.7,33,1
30,1000,0,0,9.1,37,1
30,1100,0,0,8.3,41,1
30,1200,0,0,7.9,46,1
30,1300,0,0,7.4,51,1
30,1400,0,0,6.9,56,1
30,1500,0,0,6.2,57,1
30,1600,0,0,5.8,58,1
30,1700,0,0,5.3,59,1
30,1800,0,0,4.5,63,1
30,1900,0,0,4,66,1
30,2000,0,0,4.1,70,1
30,2100,0,0,3.9,67,1
30,2200,0,0,5.5,59,1
30,2300,0,0,8.2,48,1
31,0,0,0,10.3,44,1
31,100,0,0,12.3,43,1
31,200,0,0,13.6,45,1
31,300,0,0,14.6,45,1
31,400,0,0,15,47,1
31,500,0,0,15,49,2
31,600,0,0,14.8,52,2
31,700,0,0,13.9,57,2
31,800,0,0,13.6,60,1
31,900,0,0,12.7,66,1
31,1000,0,0,12.3,72,3
31,1100,0,0,12.2,75,2
31,1200,0,0,12.1,76,2
31,1300,0,0,12,77,4
31,1400,0,0,11.5,80,4
31,1500,0,0,11.5,80,4
31,1600,0,0,11.5,80,4
31,1700,0,0,11.3,81,4
31,1800,0,0,11.4,80,4
31,1900,0,0,11.2,80,4
31,2000,0,0,11.5,84,4
31,2100,0,0,11.8,81,4
31,2200,0,0,12.4,78,4
31,2300,0,0,13.3,75,4
 Start : 20171101 ,,,,,,
1,0,0,0,14.3,72,4
1,100,0,0,15.5,69,4
1,200,0,0,16,67,4
1,300,0,0,16.9,65,4
1,400,0,0,17.9,60,4
1,500,0,0,17.9,60,4
1,600,0,0,17.200001,65,4
1,700,0,0,16.5,68,4
1,800,0,0,15.9,68,4
1,900,0,0,15.6,74,4
1,1000,0,0,15.6,78,4
1,1100,0,0,15.5,82,4
1,1200,0,0,15.2,83,4
1,1300,0,0,15,84,4
1,1400,0,0,14.7,86,4
1,1500,0,0,14.4,86,4
1,1600,0,0,14.3,85,4
1,1700,0,0,14.2,85,4
1,1800,0,0,14.3,86,4
1,1900,0,0,14.2,87,4
1,2000,0,0,14.3,87,4
1,2100,0,0,14.2,87,4
1,2200,0,0,14.6,85,4
1,2300,0,0,14.9,83,4
2,0,0.1,1,15.1,80,4
2,100,0.1,1,15.8,76,4
2,200,0,0,16.799999,69,4
2,300,0,0,17.4,66,4
2,400,0.1,1,17.1,67,4
2,500,0.2,1,16.700001,70,4
2,600,0,0,16.799999,72,4
2,700,0,0,16.700001,74,4
2,800,0,0,16.6,75,4
2,900,0,0,16.4,77,4
2,1000,0,0,16.299999,79,4
2,1100,0,0,16,83,3
2,1200,0,0,15.5,84,3
2,1300,0,0,15.1,85,1
2,1400,0,0,15.2,84,3
2,1500,0,0,15.1,86,4
2,1600,0,0,14.9,88,4
2,1700,0,0,14.8,90,4
2,1800,0,0,14.5,87,4
2,1900,0,0,14.2,86,4
2,2000,0.2,1,14.5,88,4
2,2100,0.3,1,14.1,89,4
2,2200,0.5,1,13.6,92,4
2,2300,0.2,1,13.7,93,4
3,0,0.6,1,13.5,88,3
3,100,0,0,13.7,80,2
3,200,0,0,15,68,2
3,300,0,0,15.6,58,1
3,400,0,0,15.4,52,1
3,500,0,0,14.8,51,1
3,600,0,0,12.9,50,2
3,700,0,0,11.7,50,1
3,800,0,0,10.3,47,1
3,900,0,0,9,47,2
3,1000,0,0,8.1,49,1
3,1100,0,0,7.6,53,1
3,1200,0,0,7.4,55,1
3,1300,0,0,7,56,1
